0.999526,4.3564e-06,0.000428962,4.09598e-05,
1,3.68675e-10,7.93987e-10,3.36311e-08,
1,2.94198e-09,4.42768e-09,5.1536e-08,
1,1.4886e-08,2.09788e-08,1.98046e-07,
0.999877,1.86624e-06,0.000101494,1.98143e-05,
1,6.41565e-11,1.5383e-10,2.53433e-09,
1,2.59208e-10,5.13346e-10,1.39383e-08,
1,4.6129e-11,1.15912e-10,2.01796e-09,
1,1.00463e-09,1.7528e-09,2.66512e-08,
1,7.44197e-10,1.07162e-09,8.92365e-09,
1,1.09531e-09,1.97293e-09,3.56933e-08,
1,2.14372e-09,2.56335e-09,1.9271e-08,
0.999997,7.28173e-08,1.19162e-06,1.85617e-06,
0.999999,3.32761e-08,2.19062e-07,8.08129e-07,
1,2.91713e-09,5.06022e-09,7.30532e-08,
1,1.08238e-09,2.29194e-09,5.52351e-08,
1,1.29185e-09,2.74406e-09,6.12447e-08,
1,2.26822e-09,3.30373e-09,3.50514e-08,
1,1.2803e-09,2.12007e-09,2.77917e-08,
1,3.89241e-09,6.83283e-09,9.28666e-08,
0.999994,1.97646e-07,2.60769e-06,3.05728e-06,
1,1.08601e-09,3.18592e-09,8.9015e-08,
0.999998,1.54235e-07,5.48886e-07,1.73496e-06,
1,5.63727e-10,1.05121e-09,1.98382e-08,
1,1.73184e-08,5.96218e-08,4.06384e-07,
1,4.28122e-10,8.16276e-10,1.41454e-08,
1,1.87348e-09,2.73033e-09,2.81225e-08,
0.984498,0.0113639,0.00281421,0.00132409,
1,2.98862e-09,5.77522e-09,8.86782e-08,
1,1.67997e-10,3.53538e-10,7.88561e-09,
1,4.05023e-10,9.27155e-10,4.08508e-08,
1,2.79559e-09,7.23889e-09,1.18823e-07,
0.999999,9.02321e-09,8.13158e-08,5.20421e-07,
0.999999,4.02128e-08,3.71577e-07,1.04609e-06,
0.999854,1.33976e-06,0.000126365,1.86613e-05,
1,5.33649e-10,9.84872e-10,1.49632e-08,
0.976632,7.95309e-07,0.0225137,0.000853782,
0.998625,0.00113672,7.60459e-05,0.000161953,
0.999999,1.63948e-08,2.99133e-07,1.04994e-06,
0.999999,6.55794e-09,6.20377e-08,4.82148e-07,
1,3.54224e-09,3.50166e-09,1.85749e-08,
0.999946,2.48042e-06,3.39594e-05,1.74191e-05,
0.999999,3.43018e-08,8.54496e-08,5.40615e-07,
0.994272,5.1219e-05,0.00543323,0.000243386,
0.937923,0.0064149,0.052882,0.00277957,
0.999999,1.26295e-08,1.9735e-07,8.64272e-07,
1,4.15379e-09,6.37873e-09,7.63357e-08,
0.992213,0.000742093,0.00631661,0.000728562,
0.999999,2.83294e-09,8.25449e-08,1.07766e-06,
0.999986,1.79363e-06,3.88017e-06,8.22513e-06,
1,9.47427e-09,2.07846e-08,2.13409e-07,
1,9.49974e-09,1.6487e-08,1.76015e-07,
1,1.72229e-09,2.14137e-09,1.64375e-08,
1,9.2076e-09,4.41732e-08,3.45774e-07,
1,8.63651e-09,3.08598e-08,2.77999e-07,
0.999946,2.11711e-06,3.53746e-05,1.63315e-05,
1,8.76875e-10,1.37533e-09,1.41429e-08,
0.999566,6.21044e-05,0.000256869,0.000114787,
1,1.11716e-09,2.62416e-09,6.67102e-08,
0.999986,1.56714e-07,9.02387e-06,4.94328e-06,
1,2.10035e-09,2.49813e-09,1.85171e-08,
0.999949,3.80611e-06,2.72284e-05,1.99696e-05,
1,2.72179e-10,4.37914e-10,3.34023e-09,
0.998771,5.83163e-06,0.00116386,5.94814e-05,
1,3.14834e-09,3.91534e-09,3.35124e-08,
1,1.1344e-08,5.90182e-08,4.02953e-07,
1,2.56632e-09,4.05642e-09,5.16082e-08,
0.999965,1.3158e-06,2.18406e-05,1.16625e-05,
1,2.96892e-09,4.91528e-09,6.70708e-08,
1,2.17328e-09,2.96971e-09,2.79036e-08,
1,1.01282e-10,2.07688e-10,1.07517e-08,
0.99999,2.08463e-06,1.86292e-06,6.31457e-06,
1,1.61643e-09,2.5537e-09,3.06643e-08,
0.997118,0.000505461,0.00193282,0.000443738,
1,4.01014e-09,4.24285e-09,2.96472e-08,
1,9.97651e-10,2.03931e-09,4.91537e-08,
0.999995,2.85489e-07,1.97401e-06,3.23099e-06,
1,1.05932e-08,2.11543e-08,2.14406e-07,
1,3.73712e-10,6.36247e-10,6.36321e-09,
0.999999,3.59078e-08,1.13604e-07,6.199e-07,
1,1.34784e-08,4.29231e-08,3.35184e-07,
1,2.06976e-09,2.53486e-09,1.97149e-08,
0.999951,5.49278e-08,2.85759e-05,2.05572e-05,
0.999997,2.25586e-08,9.14459e-07,2.06676e-06,
1,1.16879e-09,2.27065e-09,4.82282e-08,
1,1.89533e-08,5.59912e-08,3.97582e-07,
1,1.80048e-09,2.444e-09,2.20024e-08,
1,9.3226e-10,5.49429e-09,1.86666e-07,
1,1.97596e-09,2.87056e-09,2.96506e-08,
1,1.0303e-08,1.50119e-08,1.52891e-07,
1,1.03266e-08,3.75845e-08,3.10187e-07,
0.914227,0.00526064,0.0775986,0.00291327,
1,6.78554e-10,1.01413e-09,8.90894e-09,
1,8.35142e-09,8.68622e-09,6.61323e-08,
1,6.78334e-10,9.23844e-10,6.32079e-09,
0.999997,4.13342e-08,1.03619e-06,1.79586e-06,
1,2.85753e-10,5.69961e-10,1.03408e-08,
1,7.93405e-11,1.67278e-10,7.77193e-09,
0.999973,4.92811e-07,1.90062e-05,7.60284e-06,
1,1.08724e-09,3.18221e-09,8.87997e-08,
0.999981,1.8058e-06,7.19007e-06,1.00525e-05,
1,1.58875e-09,2.62327e-09,3.57312e-08,
1,1.90419e-08,5.72176e-08,4.02213e-07,
0.3901,8.74844e-06,0.609098,0.000793164,
0.999995,2.8256e-08,1.92563e-06,3.26688e-06,
0.999819,5.5587e-05,5.84413e-05,6.7418e-05,
0.999989,5.97869e-07,4.45215e-06,5.49878e-06,
1,2.11674e-10,4.28629e-10,1.09997e-08,
0.999926,4.89406e-08,4.15422e-05,3.21018e-05,
1,5.6186e-09,3.6428e-08,3.43173e-07,
1,8.86199e-11,4.84805e-10,1.22902e-07,
1,1.93348e-09,2.31215e-09,1.69698e-08,
0.999997,7.70206e-08,8.80507e-07,1.6439e-06,
1,2.36902e-09,3.74203e-09,4.73702e-08,
1,3.77837e-09,5.25929e-09,5.45667e-08,
0.999998,7.61474e-09,2.5691e-07,1.42063e-06,
0.994119,0.00187113,0.0032147,0.000795613,
0.999993,3.85679e-07,2.76646e-06,4.01443e-06,
1,1.95445e-10,4.0787e-10,7.08223e-09,
1,1.60039e-09,2.63084e-09,3.53813e-08,
0.999988,2.93183e-08,4.76105e-06,6.83365e-06,
1,7.72062e-11,1.80184e-10,2.86647e-09,
0.999998,1.31075e-08,4.94893e-07,1.7297e-06,
1,1.48468e-08,1.51946e-08,1.18369e-07,
0.999999,5.41434e-08,1.33225e-07,7.34698e-07,
1,3.54631e-10,6.67074e-10,8.72601e-09,
0.999974,9.9667e-08,1.68705e-05,8.6394e-06,
1,8.30412e-10,1.41982e-09,1.81921e-08,
1,3.06564e-09,4.98995e-09,6.62725e-08,
1,5.23401e-10,9.70554e-10,1.51245e-08,
1,1.07053e-09,1.40366e-09,1.05817e-08,
1,4.54498e-09,5.68404e-09,5.13036e-08,
0.999982,1.42782e-06,7.15978e-06,9.11051e-06,
1,7.63624e-10,1.26027e-09,1.41213e-08,
1,1.35435e-12,3.44144e-12,1.4738e-09,
0.998067,1.47803e-05,0.00181559,0.000102498,
0.999999,1.33641e-08,1.00416e-07,5.43239e-07,
1,2.13863e-08,4.93558e-08,3.78043e-07,
0.997313,5.88444e-05,0.00241531,0.000212704,
0.999132,2.12432e-05,0.000746518,0.000100155,
1,1.36874e-09,2.28498e-09,3.13598e-08,
1,1.86615e-10,3.86062e-10,5.61344e-09,
0.999993,1.35725e-07,3.64284e-06,3.19471e-06,
0.999998,6.37859e-08,5.42766e-07,1.31115e-06,
0.9783,4.95877e-07,0.0204588,0.00124107,
1,2.26597e-09,2.80169e-09,2.2528e-08,
1,2.05783e-09,3.50321e-09,5.21888e-08,
1,9.68725e-10,1.83674e-09,3.95464e-08,
1,9.05023e-10,1.38966e-09,1.37618e-08,
0.999999,3.3812e-09,4.77285e-08,5.65658e-07,
1,4.46e-09,6.80144e-09,8.0253e-08,
0.926125,0.000212356,0.0727923,0.000870227,
1,1.67248e-08,1.7465e-08,1.38763e-07,
0.999991,2.47521e-07,4.39746e-06,3.87179e-06,
1,3.708e-09,5.09054e-09,5.1616e-08,
1,3.93725e-09,1.27282e-08,1.72295e-07,
0.999997,3.02176e-08,9.7852e-07,1.90178e-06,
1,2.83916e-10,4.82199e-10,4.4412e-09,
1,6.90724e-09,9.28991e-09,9.34014e-08,
1,4.75877e-09,1.64319e-08,1.99247e-07,
1,3.05867e-09,7.36557e-09,1.15995e-07,
1,1.28199e-09,2.44529e-09,4.90529e-08,
1,5.51705e-10,8.32907e-10,7.08102e-09,
1,1.26272e-09,2.04524e-09,2.48908e-08,
1,4.76997e-09,2.73769e-08,2.93865e-07,
1,6.57299e-10,1.02966e-09,9.88403e-09,
1,5.16151e-09,8.70682e-09,1.08276e-07,
0.998837,4.97964e-05,0.000957745,0.00015499,
0.987597,3.78e-05,0.0121165,0.000248232,
1,3.87324e-09,4.44693e-09,3.49295e-08,
1,1.30658e-09,2.67237e-09,5.7629e-08,
0.999998,2.49995e-08,6.71183e-07,1.57384e-06,
1,1.35374e-09,1.77521e-09,1.42274e-08,
1,7.13894e-09,1.08844e-08,1.20561e-07,
0.999255,7.51371e-05,0.000517567,0.000152337,
1,7.91216e-10,1.38225e-09,1.90205e-08,
1,1.55339e-08,6.12071e-08,4.08642e-07,
1,1.27753e-09,2.36597e-09,4.51468e-08,
1,1.83252e-10,3.7813e-10,5.3425e-09,
1,1.21639e-08,5.04302e-08,3.66227e-07,
0.993785,2.39764e-06,0.00608965,0.000123153,
1,4.03289e-09,5.22795e-09,4.9039e-08,
0.999753,3.26327e-06,0.000213722,3.04313e-05,
1,5.93783e-10,1.02393e-09,1.2039e-08,
1,5.98541e-10,1.14072e-09,2.7682e-08,
1,7.84649e-09,1.27717e-08,1.42258e-07,
0.999997,4.73872e-08,1.0352e-06,1.75214e-06,
0.999999,3.4036e-08,5.97321e-08,4.45986e-07,
1,1.21788e-09,2.01406e-09,2.59258e-08,
0.999974,7.87782e-06,4.80338e-06,1.37025e-05,
0.999297,1.47862e-05,0.000607906,8.0369e-05,
0.975905,3.2285e-05,0.0237986,0.000263816,
1,7.11678e-11,1.6331e-10,4.54044e-09,
0.999906,3.71935e-07,7.9418e-05,1.45357e-05,
0.999999,2.16159e-08,1.64359e-07,6.87992e-07,
1,8.80664e-09,2.61077e-08,2.49661e-07,
1,5.53526e-09,7.54544e-09,7.72162e-08,
1,1.26321e-09,2.75571e-09,6.32423e-08,
1,1.91558e-09,4.36069e-09,8.41477e-08,
0.999999,5.27196e-09,4.9484e-08,4.47192e-07,
4.09834e-05,0.999744,4.87107e-07,0.000215012,
3.20672e-05,0.999531,2.57348e-07,0.000436912,
2.94644e-05,0.998119,2.03116e-07,0.00185106,
7.53735e-05,0.999649,2.22045e-06,0.000273233,
6.35429e-05,0.999241,1.93637e-06,0.000693997,
3.71505e-05,0.999092,4.44336e-07,0.000870207,
0.000174091,0.999762,4.68977e-06,5.96286e-05,
4.36906e-05,0.996566,9.15738e-07,0.00338895,
0.000219582,0.983567,0.000179312,0.0160341,
0.000113853,0.996131,1.47686e-05,0.00373988,
0.00014701,0.968581,9.39809e-05,0.0311784,
1.40752e-05,0.999414,3.55872e-09,0.000572322,
2.49377e-05,0.99993,1.01763e-07,4.45993e-05,
2.603e-05,0.998652,1.2156e-07,0.0013215,
0.000184947,0.996857,4.03354e-05,0.00291801,
0.000104684,0.999732,3.54636e-06,0.000160079,
0.000184463,0.995433,5.04053e-05,0.00433197,
6.06035e-05,0.999807,1.13123e-06,0.000131002,
2.9506e-05,0.999576,1.93678e-07,0.000394758,
2.64195e-05,0.99971,1.30276e-07,0.000263414,
0.000101253,0.899917,6.40643e-05,0.0999181,
2.58645e-05,0.99986,1.18317e-07,0.000114476,
3.73018e-05,0.999706,3.85156e-07,0.000256389,
0.000171903,0.986864,8.23536e-05,0.0128818,
4.18766e-05,0.999888,4.25522e-07,7.00786e-05,
2.37535e-05,0.999797,8.91155e-08,0.000178962,
4.53834e-05,0.999573,7.07201e-07,0.000380453,
3.0321e-05,0.999614,2.10863e-07,0.00035595,
5.13094e-05,0.997755,1.41242e-06,0.00219271,
6.06941e-05,0.998598,2.0357e-06,0.00133947,
0.000175966,0.983333,0.000102258,0.0163888,
3.29898e-05,0.999801,2.56206e-07,0.000165387,
0.00036403,0.985378,0.000529188,0.0137284,
1.97499e-05,0.999908,4.70295e-08,7.20237e-05,
5.57624e-05,0.998116,1.73333e-06,0.00182614,
4.61662e-05,0.999884,5.34029e-07,6.97101e-05,
2.92855e-05,0.991575,1.92274e-07,0.0083954,
3.84884e-05,0.999004,5.0362e-07,0.00095734,
2.8918e-05,0.998075,1.88137e-07,0.00189582,
0.000139642,0.999266,1.02045e-05,0.000584517,
5.50557e-05,0.996172,1.97809e-06,0.00377117,
4.31557e-05,0.999365,6.63466e-07,0.000591173,
0.000124083,0.998877,1.0108e-05,0.000988937,
4.74132e-05,0.99985,6.13665e-07,0.000102091,
2.53027e-05,0.999505,1.1151e-07,0.000470079,
2.6884e-05,0.999671,1.38938e-07,0.000301847,
6.98969e-05,0.999609,1.96651e-06,0.000318739,
0.000122148,0.999536,6.27139e-06,0.000335498,
4.34603e-05,0.2948,0.000249651,0.704907,
3.43502e-05,0.999873,2.68303e-07,9.2592e-05,
5.11675e-05,0.999509,1.00011e-06,0.000438891,
5.28477e-05,0.998431,1.42366e-06,0.00151504,
4.87423e-05,0.997892,1.19244e-06,0.00205823,
2.33279e-05,0.971811,3.10834e-08,0.0281655,
4.81666e-05,0.99917,9.53779e-07,0.000780701,
7.23762e-05,0.999051,2.84863e-06,0.00087414,
9.87274e-05,0.997603,8.44658e-06,0.00229004,
6.93583e-05,0.954283,9.73012e-06,0.0456384,
4.70583e-05,0.999216,8.83204e-07,0.000736384,
4.1656e-05,0.999323,6.0527e-07,0.000634262,
2.70914e-05,0.999652,1.42972e-07,0.000320803,
0.000117382,0.999753,3.92822e-06,0.000125904,
5.6265e-05,0.999811,9.61631e-07,0.000131823,
0.00012537,0.999744,4.37066e-06,0.000125868,
4.04695e-05,0.999865,4.11925e-07,9.42711e-05,
3.6073e-05,0.999374,3.86626e-07,0.000590023,
2.88656e-05,0.998971,1.85508e-07,0.000999956,
3.84304e-05,0.997227,5.69641e-07,0.00273435,
0.000186819,0.997561,3.52894e-05,0.00221679,
2.73231e-05,0.999505,1.48743e-07,0.000467672,
2.72362e-05,0.979154,1.17571e-07,0.0208186,
0.000123942,0.931619,9.50224e-05,0.0681618,
4.85178e-05,0.999652,8.05438e-07,0.000298663,
5.78949e-05,0.999381,1.4509e-06,0.000559215,
4.92603e-05,0.999677,8.22234e-07,0.000272913,
2.33709e-05,0.996334,6.34307e-08,0.00364282,
2.86766e-05,0.999724,1.71569e-07,0.000247087,
2.28626e-05,0.996184,5.52141e-08,0.00379341,
6.07058e-05,0.999634,1.40399e-06,0.000304084,
3.24765e-05,0.999812,2.43072e-07,0.000154967,
9.59158e-05,0.999636,3.60742e-06,0.000263986,
3.32133e-05,0.997701,3.2768e-07,0.0022658,
2.26525e-05,0.999791,7.48177e-08,0.000186344,
3.4193e-05,0.996666,3.75311e-07,0.00329955,
1.96521e-05,0.99953,3.76477e-08,0.000449916,
3.96482e-05,0.998992,5.54122e-07,0.000968122,
2.62923e-05,0.999565,1.2893e-07,0.000408533,
0.000126296,0.983629,4.05226e-05,0.0162045,
2.63195e-05,0.999452,1.29566e-07,0.00052193,
9.42419e-05,0.99879,5.76462e-06,0.00110984,
3.75354e-05,0.999663,4.00428e-07,0.000299445,
2.47501e-05,0.998982,9.91661e-08,0.000993291,
5.28867e-05,0.999564,1.05707e-06,0.000382206,
6.09493e-05,0.999822,1.1095e-06,0.000115792,
6.36708e-05,0.999807,1.25016e-06,0.000127943,
3.58444e-05,0.999742,3.37055e-07,0.000221385,
4.43403e-05,0.99964,6.42105e-07,0.000315092,
0.000145027,0.997948,1.89232e-05,0.00188796,
3.17562e-05,0.999034,2.63057e-07,0.000933786,
3.90888e-05,0.999247,5.08386e-07,0.000713167,
4.1784e-05,0.999833,4.68378e-07,0.000125241,
5.88894e-05,0.999672,1.26682e-06,0.000267974,
0.000116281,0.999716,4.30345e-06,0.000163841,
6.83048e-05,0.999838,1.32163e-06,9.27377e-05,
0.000253364,0.999259,2.48312e-05,0.000462619,
3.4235e-05,0.999031,3.41618e-07,0.000934088,
4.22059e-05,0.997271,7.85906e-07,0.00268641,
3.50164e-05,0.998915,3.72865e-07,0.00104985,
8.78534e-05,0.999728,2.67231e-06,0.000181518,
0.000200061,0.998984,2.29439e-05,0.000793379,
2.65608e-05,0.999719,1.32597e-07,0.00025407,
2.00194e-05,0.999469,4.03128e-08,0.000510872,
7.89413e-05,0.999711,2.25393e-06,0.000208159,
1.98179e-05,0.99662,2.17768e-08,0.00336003,
2.80113e-05,0.997742,1.64069e-07,0.00222985,
2.90681e-05,0.999863,1.69442e-07,0.000107289,
1.86066e-05,0.999819,3.42788e-08,0.000162327,
3.48696e-05,0.999908,2.62035e-07,5.71139e-05,
0.000165946,0.981268,9.43213e-05,0.0184717,
4.01834e-05,0.995326,7.13485e-07,0.00463329,
9.09177e-05,0.996288,8.16367e-06,0.00361318,
5.33068e-05,0.995511,1.8554e-06,0.00443429,
2.60446e-05,0.992563,1.0414e-07,0.00741127,
0.000105652,0.998692,7.69056e-06,0.0011949,
3.84383e-05,0.999909,3.28977e-07,5.18108e-05,
3.34938e-05,0.999642,2.87574e-07,0.000324522,
3.50464e-05,0.999781,3.08822e-07,0.000183961,
2.29928e-05,0.998412,6.72176e-08,0.00156456,
2.1096e-05,0.976016,8.74006e-09,0.0239627,
3.06398e-05,0.98502,2.37511e-07,0.0149489,
3.68258e-05,0.998899,4.41949e-07,0.00106339,
3.4072e-05,0.999519,3.13303e-07,0.000446136,
5.24374e-05,0.999845,7.7245e-07,0.00010143,
3.09425e-05,0.999843,2.06642e-07,0.000125515,
2.4974e-05,0.999772,1.06502e-07,0.000202716,
5.74626e-05,0.999497,1.34811e-06,0.000444562,
0.000224095,0.998621,3.40776e-05,0.00112074,
3.71445e-05,0.998795,4.59579e-07,0.00116701,
2.57271e-05,0.999885,1.15211e-07,8.8884e-05,
7.52982e-05,0.995808,5.11097e-06,0.004112,
2.94436e-05,0.999817,1.80939e-07,0.0001533,
0.000107902,0.999533,5.05379e-06,0.000353576,
4.66095e-05,0.999582,7.5595e-07,0.000370348,
0.000113649,0.946083,6.02809e-05,0.0537434,
0.000143412,0.999714,5.60058e-06,0.00013709,
3.85797e-05,0.999421,4.70262e-07,0.000539635,
3.72873e-05,0.997518,5.05223e-07,0.0024439,
5.11932e-05,0.998953,1.18865e-06,0.000994493,
5.03039e-05,0.999096,1.09639e-06,0.000853042,
2.42464e-05,0.997381,8.20907e-08,0.00259465,
2.88678e-05,0.99928,1.83744e-07,0.000690467,
5.91327e-05,0.999546,1.40523e-06,0.000393819,
2.55111e-05,0.997215,1.05276e-07,0.00275916,
9.0813e-05,0.999584,3.46049e-06,0.000321885,
5.36305e-05,0.999587,1.07955e-06,0.000358285,
9.50783e-05,0.909099,4.7327e-05,0.0907584,
0.000192424,0.999132,1.93743e-05,0.000656508,
0.000100447,0.999368,5.06483e-06,0.000526037,
7.57086e-05,0.999334,2.8187e-06,0.000587883,
3.18961e-05,0.997639,2.80553e-07,0.00232852,
0.000103461,0.79241,0.000148539,0.207338,
5.72415e-05,0.999102,1.55184e-06,0.000839479,
3.79531e-05,0.99049,6.21375e-07,0.00947175,
2.69473e-05,0.999029,1.41645e-07,0.00094356,
2.48125e-05,0.998833,9.93938e-08,0.00114185,
2.97781e-05,0.999891,1.77359e-07,7.91163e-05,
2.67408e-05,0.999675,1.36312e-07,0.000297968,
2.14624e-05,0.998567,4.77789e-08,0.00141163,
0.000155246,0.998881,1.56404e-05,0.00094764,
1.69155e-05,0.997729,6.66803e-09,0.00225451,
2.65077e-05,0.999424,1.33126e-07,0.000549433,
4.36923e-05,0.999728,5.83025e-07,0.000227722,
5.08356e-05,0.999004,1.153e-06,0.000944338,
6.48409e-05,0.999136,2.11304e-06,0.000797021,
5.92164e-05,0.999273,1.60339e-06,0.000666452,
5.86267e-05,0.999418,1.47309e-06,0.000522035,
5.19395e-05,0.999759,8.66113e-07,0.000187899,
0.000150237,0.995544,3.1032e-05,0.00427492,
1.93005e-05,0.999869,4.16632e-08,0.000111316,
7.74156e-05,0.999635,2.38229e-06,0.000285246,
6.38016e-05,0.992613,3.73892e-06,0.00731945,
3.1476e-05,0.999712,2.3192e-07,0.000256677,
2.39823e-05,0.999781,9.21801e-08,0.000194699,
4.78757e-05,0.999508,8.40631e-07,0.000443454,
2.09915e-05,0.998708,4.32913e-08,0.00127097,
0.000143225,0.992311,3.7336e-05,0.00750884,
2.78607e-05,0.984831,1.40377e-07,0.0151405,
3.14299e-05,0.997956,2.63258e-07,0.00201242,
5.25597e-05,0.998982,1.27102e-06,0.000964585,
0.000227309,0.996398,6.74088e-05,0.0033072,
8.48254e-05,0.958635,1.90675e-05,0.0412614,
1.90085e-05,0.999372,2.98499e-08,0.000609419,
3.02958e-05,0.998691,2.24668e-07,0.0012786,
3.62251e-05,0.999442,3.86184e-07,0.000521792,
4.75257e-05,0.999255,8.98528e-07,0.000696095,
5.45566e-05,0.999691,1.04193e-06,0.000253462,
5.3887e-05,0.999554,1.11397e-06,0.000390912,
5.66975e-05,0.999134,1.49923e-06,0.000807326,
4.76613e-05,0.996968,1.1936e-06,0.00298348,
7.20301e-05,0.999727,1.83667e-06,0.00019912,
9.46986e-09,7.75399e-11,1,4.73625e-07,
0.01816,4.17156e-05,0.981562,0.000235974,
1.25275e-08,3.5626e-11,0.999998,1.81577e-06,
1.20208e-05,1.69807e-08,0.999982,6.24601e-06,
1.18912e-08,1.0826e-11,0.999992,7.91189e-06,
